timestamp,cpu_percent,memory_mb
1747659123.8940046,90.9,53.171875
1747659124.895706,1.0,53.171875
1747659125.8981087,0.0,53.171875
1747659126.9005032,0.0,53.171875
1747659127.9028268,1.0,53.171875
1747659128.9051874,0.0,53.171875
1747659129.9078162,1.0,53.171875
1747659130.9098604,0.0,53.4296875
1747659131.9119012,1.0,53.4296875
1747659132.9142613,0.0,53.4296875
1747659133.915794,0.0,53.4296875
1747659134.9181855,1.0,53.4296875
1747659135.9205403,1.0,53.4296875
1747659136.9226544,0.0,53.4296875
1747659137.9246738,1.0,53.4296875
1747659138.9266777,0.0,53.4296875
1747659139.9287384,0.0,53.4296875
1747659140.9312146,1.0,53.4296875
1747659141.9336464,0.0,53.4296875
1747659142.9358199,0.0,53.4296875
1747659143.9380732,1.0,53.4296875
1747659144.9402962,1.0,53.4296875
1747659145.9426296,0.0,53.4296875
1747659146.9451327,0.0,53.4296875
1747659147.9478457,1.0,53.4296875
1747659148.9501433,1.0,53.4296875
1747659149.9527233,0.0,53.4296875
1747659150.9553506,0.0,53.4296875
1747659151.957646,1.0,53.4296875
1747659152.9600015,1.0,53.4296875
